Author,Comment,Likes,Published_At,Replies
@Atsushi-ve4tq,"why did i like actually let out a tear, it’s like rlly beautiful bc it’s kinda like these two wild beasts finding a home inside each other and being ready to fight with everything they have to protect what they have — at least that’s how i interpreted it ☝🏽😃",0,2025-03-24T14:48:41Z,0
@wolfstar3576,so........... who wrote it this time....???????,1,2025-03-24T14:48:41Z,0
@conyygraut,THEY LOOK SO DAMN HOTTTT LIKEE,0,2025-03-24T14:48:37Z,0
@lovehanquokka,the vocals are ❤️‍🔥❤️‍🔥❤️‍🔥,0,2025-03-24T14:48:36Z,0
@EchanteDante,THE SCENE ON THE BED FIGHTING TO BE ON TOP 🤭😳😳🥵🥵🥵🥵🥵🥵🤤. Let’s just say they got my “full attention”,0,2025-03-24T14:48:33Z,0
@infamous_Rubi,This is actually so good and it feels illegal to be this early,0,2025-03-24T14:48:31Z,0
@starrlexii,THIS IS SO GOOD OMGHH,0,2025-03-24T14:48:31Z,0
@ItsRoséblinkSTAY,Red lights Part 2 is fire yall ❤❤❤❤❤,0,2025-03-24T14:48:31Z,0
@mariegirardot9096,I’m dying but it’s okey I’m in peace now,0,2025-03-24T14:48:29Z,0
@conyygraut,WHAT THEY HAVE MORE CHEMISTRY THAN I WILL EVER HAVE WITH SOMEONEEE,0,2025-03-24T14:48:28Z,0
@jAzspee00,Frickin gays (I love this),0,2025-03-24T14:48:22Z,0
@miacarter-jonson6409,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=81"">1:21</a> they&#39;re running in a human form but the footsteps are animal ones WOW THE DETAILS<br>the more u watch the more u see",0,2025-03-24T14:48:12Z,0
@jsizoapsn,is this say gex,0,2025-03-24T14:48:11Z,0
@likak6994,Oh my God!!! I can not breathe... I need a movie!,0,2025-03-24T14:48:05Z,0
@hooniesdiamond,"Inside of you are two wolves, their names are bang chan and hyunjin",0,2025-03-24T14:48:04Z,0
@AlejandraValdivia-m6f,what a masterpiece.. amazing!!!🤯👏🙌❤️‍🔥❤️‍🔥,0,2025-03-24T14:48:04Z,0
@monsevior9512,"I was waiting for this video to come out... God, I wanted it to come out. ❤❤❤",0,2025-03-24T14:48:03Z,0
@lusineharutyunyan3847,Perfect ❤❤<br>Ideal for really good movie 😍,0,2025-03-24T14:48:03Z,0
@fabiiknow9853,Yesss finally,0,2025-03-24T14:48:01Z,0
@naomi_iriss,"The visuals, the sound effects, the lighting, IT&#39;S ALL TOO PERFECT",2,2025-03-24T14:48:00Z,0
@valesung4604,THAT&#39;S CRAZY MAN I NEED THEY SO BAD,0,2025-03-24T14:48:00Z,0
@AlayahBruce-m9j,Just by some of these part In the song it&#39;s freaky it&#39;s actually a 2.0 of red lights 😂😂,0,2025-03-24T14:47:59Z,0
@CaseyHernandez-vc7pj,They&#39;re  absolutely amazing!,0,2025-03-24T14:47:58Z,0
@ΖανέτΜπισάρα,We got red lights part two!!! I love this song so much,1,2025-03-24T14:47:54Z,0
@mikiliac,"Why is it always involving chains, huh Chan and Hyunjin? It’s not Stays fault if we be thinking of other stuff, ijs",0,2025-03-24T14:47:53Z,0
@Iknowuknowleeknow-0801,The high note and the hugging!?! IM SPEECHLESS,0,2025-03-24T14:47:52Z,0
@anastiglingh814,Gosh this MV was fire 🔥🔥 the tension felt while watching is indescribable 💥 Stray Kids NEVER disappoint ❤️❤️💫💫🫰🏻🫰🏻,0,2025-03-24T14:47:50Z,0
@Kstat-pj4ep,It’s so good!,0,2025-03-24T14:47:48Z,0
@mustafakaplan267,I listen to this song every day and cant get it out of my head Its so beautiful l love you so much especially hyunjin.l love you so much ❤❤❤,0,2025-03-24T14:47:47Z,0
@chellesomer,Wow just wow the mv was so thrilling loved it ❤ and their voices are just beautiful together ❤️ 😍,0,2025-03-24T14:47:46Z,0
@ele.giozani,"Moral of the story: don&#39;t fight your demons, befriend them and set the world on fire together",0,2025-03-24T14:47:46Z,0
@NotanIshu17,The tension has me ✨️🤭🫠❤️,1,2025-03-24T14:47:43Z,0
@AlbertDura-n9x,Red lights 2.0<br><br>Tye M.V IS SO COOL LOVE THE PRE-CHORUS,0,2025-03-24T14:47:42Z,0
@Fallen_star_87,"Honestly this m/v has left me speechless. It’s way better than anticipated. You can feel the emotion. Chan &amp; Hyunjin are phenomenal in every way, from the vocals, to the visuals and the concept. I’m blown away! Thank you boys for once again making a masterpiece ❤",0,2025-03-24T14:47:40Z,0
@aditirajput4649,"help, i cant breathe, what in the omegaverse",0,2025-03-24T14:47:39Z,0
@Stay_safi143,"Sorry but.. I&#39;M IN SHOCK.. This insert from red lights killed me, the voices of Christopher and Hyunjin finished me off, and the moment with the hugs and the moment when they held hands finished me off again, and buried me. I lost my speech for a long time. This is just wonderful!... STRAY KIDS WORLD DOMINATION.",0,2025-03-24T14:47:39Z,0
@PonyTailyPony,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=142"">2:22</a> Hyunjin’s side profile ❤️💝❤️💝❤️",1,2025-03-24T14:47:38Z,0
@LittleDumplingMicha,"This song and MV is a pure masterpiece, skz is so talented.💗",0,2025-03-24T14:47:37Z,0
@khybiy,ngl the tension is crazy,0,2025-03-24T14:47:37Z,0
@Александра-э9п3ж,"There are no words, but I really like it.❤❤❤❤❤",0,2025-03-24T14:47:36Z,0
@ferflores4775,Stay are we ok? 🫠😱,0,2025-03-24T14:47:34Z,0
@MayteVerduguez,I&#39;M DYING I LOVE HIM I CAN&#39;T MARTA I CAN&#39;T AYYYY I scream with emotion!!!,0,2025-03-24T14:47:32Z,0
@Straykidscookie123,How many people are looking at this be like ( red lights ). Video 😅🩷<br><br><br><br>I like  this,0,2025-03-24T14:47:32Z,0
@yasminnavaaprilia3485,This masterpiece looks like a movie for me,0,2025-03-24T14:47:32Z,0
@CelestialBlue-m5t,This film is so romantic and tragic. Amazing,0,2025-03-24T14:47:31Z,0
@Straykidsontop_STAY,I AM SITTING HERE TENSED UP BECAUSE WHAAAAA. I LOVE THE HUGS...HOLDING HNDS AND THE TENSION....ITS SO COOL?????,0,2025-03-24T14:47:29Z,0
@JoudyJojo-dc7rc,ESCAPE ❎ <br>Red lights 2.0✅,0,2025-03-24T14:47:27Z,0
@scot-580,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=81"">1:21</a> This gives me sky-high vibes",0,2025-03-24T14:47:26Z,0
@mxvickispeak,AAAAAAAA! <br>That was so good!!! ❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹💛💛💙💚,0,2025-03-24T14:47:26Z,0
@valesung4604,WHAT THTA FUGKC,0,2025-03-24T14:47:25Z,0
@sekhmetderivia485,I love it. That&#39;s it. No more words needed,0,2025-03-24T14:47:20Z,0
@kitty.rblx.official1988,WHAT IS THAT...,0,2025-03-24T14:47:19Z,0
@Att_00k,this mv is absolutely crazy?!?! OMG,0,2025-03-24T14:47:16Z,0
@adorejoyy,THIS IS INSANE. I LOVE THIS SO MUCH 😭😭😭😭🔥🔥🔥🔥🤍🤍,0,2025-03-24T14:47:15Z,0
@liggi_99,"Aaaahhhh Hyunjin and BangChan are so complementary ✨👌🏼 both visually and sound-wise 😍 and And the lyrics, along with the feeling they put into it, make it so I can&#39;t stop listening to the song and watching the video ❤️‍🔥",0,2025-03-24T14:47:15Z,0
@hehongbin2621,Oh my gosh ! !love it ❤❤❤,0,2025-03-24T14:47:14Z,0
@starnutka5338,It&#39;s AHHHHH. It&#39;s amazing😍,0,2025-03-24T14:47:12Z,0
@christinaanderson-m7e,Another banger bro!! The MV is so amazing like... aaaahhhhh!!!! The vocals in this song are amazing I love the way they blended their voices perfectly for some parts and let one dominate for the other parts while still having great background vocals. Just the composition is amazing! I leave it at that.,1,2025-03-24T14:47:10Z,0
@nilarhtun9646,The melody is driving me crazy 🫡🫡🫡,0,2025-03-24T14:47:09Z,0
@weiying-s7L,I don&#39;t have words to describe this music video and the lyrics 🫡 just wooow👏💗💗,0,2025-03-24T14:47:07Z,0
@innieandpeaches,Them being psycopaths is my type‼️😍,0,2025-03-24T14:47:04Z,0
@skzhanquokka,"WHERE&#39;S THE MOVIEEEEEEE??!!! Literal masterpiece. THE TALENT, THE VOCALS, THE ACTING, THE LOOKSSSSSSSSS. Hyunjin and Bangchan are a damn talented duo. The way I stopped breathing, like their visuals are literally breathtaking. Stray kids is one of the most talented groups out there, you literally can&#39;t deny",0,2025-03-24T14:47:01Z,0
@olgapodchernina4334,OMG!What was that???shock!!!❤️‍🩹❤️‍🩹❤️‍🩹🔥😱👏👏👏,0,2025-03-24T14:47:01Z,0
@alevarsa9841,CINEMA,0,2025-03-24T14:47:01Z,0
@VVkpopqueen,This MV gives off the vibes of “no one wants us together because we’re gay”.,0,2025-03-24T14:46:57Z,0
@nagiedlintk2142,the gayest gays in the world,0,2025-03-24T14:46:56Z,0
@sunnyxxxi,Oh this vibe..................... no comments,1,2025-03-24T14:46:54Z,0
@Idontknow-v1j,This video is perfect,1,2025-03-24T14:46:54Z,0
@Kpopthebesst,Red lights 2!,0,2025-03-24T14:46:53Z,0
@JaneHendricks-b5p,Its sickening how I cant describe this MV😂. Hyunjin and Bangchan voice collabing together is just on another level. The visuals is just a masterpiece two people created.  They gave us something and delivered well. ❤❤,28,2025-03-24T14:46:51Z,0
@hooliganstay,"Outfits, Wolf Dark Theme, Gnarly &amp; terrifying Visuals, Fish Tank scene (Credit to Romeo &amp; Juilet Flick), y&#39;all delivered and ate, left us satisfied. This was brilliantly directed made me forget it was a MV.<br>🙇‍♂️👏🏽🫡🐺🖤🤘🏼🍽🔥😋",0,2025-03-24T14:46:48Z,0
@rissheldan,HELLO???!!!THE HUG😭I&#39;M OBSESSED,0,2025-03-24T14:46:48Z,0
@Buckeyegal2426,The makeup and the dancing in the music video is great! They are one of my favorite duos!❤️✨ And the tension between them when they hugged was breathtaking❤️,0,2025-03-24T14:46:47Z,0
@Stays_straykidss,"Literally make stays proud! The hugged, the chains, hold hand eachother!? Omg, they are the best no words just, &quot;MASTERPIECE&quot;, like gen z said &quot;ate left no crumbs!&quot;🛐🙏🙏",0,2025-03-24T14:46:46Z,0
@Soyyazmin41,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=40"">0:40</a> I CAN&#39;T LET YOU GO, &#39;CAUSE THE WORLD&#39;S BOUT TO BREAK 🗣️🗣️🗣️. The voices? The chaos? The hug? O.M.G. This is a masterpiece!! 💛",0,2025-03-24T14:46:45Z,0
@MalakLazkane,"‏‪<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=81"">1:21</a>‬‏ This sound is killing me",0,2025-03-24T14:46:41Z,1
@ArifeRezaı,"Excellent  We said to you to make a song, you make us crazy, very good, very beautiful, very perfect, I can&#39;t find words to say, very very good, thank you<br>I LOVE YOU GUYS SO MUCH ❤❤❤❤❤",0,2025-03-24T14:46:40Z,0
@RH_skz-i7v,Omg the way they hugged is so cute ❤,1,2025-03-24T14:46:40Z,0
@ThaksalaPriyanthi,The way they hold hands!!!,0,2025-03-24T14:46:38Z,0
@junaxp55,"As a singer, I am so impressed by the quality of Chan&#39;s voice at <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=81"">1:21</a>. It&#39;s so high but super clear and steady~ I said &#39;wow&#39; out loud.",190,2025-03-24T14:46:36Z,8
@Korneliamlynarczyk19,The MV has Vibe red lights for me because bangchan and Hyunjin in songs are the best duo,2,2025-03-24T14:46:36Z,0
@Lixxiinaasa143,I&#39;ll run away with you anywhere😭😭😭😭😭,0,2025-03-24T14:46:35Z,0
@Hyuinjinnie,Its reminds me red lights ?!,0,2025-03-24T14:46:34Z,0
@doubleslit3913,they took gaykids too literally,0,2025-03-24T14:46:32Z,0
@kto-toxd1453,"Wow! That was really legendary!!! Bang Chan and Hyunjin working so hard for this beautiful song and video, let&#39;s support our kids and give them perfect birthday present!!!",0,2025-03-24T14:46:32Z,0
@lee_yes_no_lee_know-v2v,If red lights and railway had a child-,2,2025-03-24T14:46:29Z,0
@alexadams2291,why could i not stop thinking about the fish’s fate like what happened to them where did they go are they on the floor who’s feeding them,1,2025-03-24T14:46:27Z,0
@anonymous_crew,chan is the wolf i need in my life😘🙌👀,2,2025-03-24T14:46:26Z,0
@HaPpY_ver,"under an hour, already in love. I need this song and mv injected into me",1,2025-03-24T14:46:25Z,0
@SamieMachie,Hyunjin with his voice 😮‍💨✨<br>Chan with his voice too 😮‍💨✨,2,2025-03-24T14:46:24Z,0
@seleneruano2564,"The red lights part gave me chills. The tension, the actinggggggg. They need to be in a movie right now. They all need to be in a movie!!!!!!!!!",92,2025-03-24T14:46:22Z,0
@MedayaigualMartinez,Red lights 2.0????,1,2025-03-24T14:46:22Z,0
@unknownperson5268,I&#39;M OBSESSED AND SHOOK OMG??!!!,1,2025-03-24T14:46:21Z,0
@DieRobbatze,This is... the most touching video I&#39;ve ever seen? I... I&#39;m actually stunned,1,2025-03-24T14:46:20Z,0
@kikiwonderland,Desperately need Hyunjin actor please. ❤,1,2025-03-24T14:46:18Z,0
@laelafajrin,the tension oh my god…,1,2025-03-24T14:46:17Z,0
@EmmaTurati-p5c,Love you Hyunjin and Bang Chan ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2025-03-24T14:46:17Z,0
@minhoulticim,red lights 2,2,2025-03-24T14:46:17Z,0
@the_aesthetic_edits_ideas,"Like seriously guys! M/V is really insane, i don&#39;t even have words to express how I am flabbergasted after seeing this mv! Isn&#39;t it looking like if red light and railway had a child then it would be like this masterpiece 🙀 This is my one of favourite mvs and songs for sure.",1,2025-03-24T14:46:17Z,0
@Violinismylifee,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA"">00:00</a>= the birth of a masterpiece",2,2025-03-24T14:46:15Z,0
@Gojo._.Satoru127,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=92"">1:32</a> this part is so addictive omg",2,2025-03-24T14:46:14Z,0
@rebekakunilo9135,Wauuu the whole mv is AMAZING. The story line is also great and their relationship🥰🥹 so wholesome! Love it! Feeling like this rn thoo🫠,1,2025-03-24T14:46:13Z,0
@anthonysbliss,oopsieeee  my intrusive thoughts are devouring me.....,0,2025-03-24T14:46:10Z,0
@doubleslit3913,are theyfighting or fuucking,0,2025-03-24T14:46:09Z,0
@SundusIbrahim-d8h,"Oh, this is the best songggg❤❤❤",0,2025-03-24T14:46:08Z,0
@Gojolu.Satoruッ,THIS DUO IS PERRRRFECCCT😻😻😻😻😻,0,2025-03-24T14:46:07Z,0
@wolfchanfan143,I love the first part of Bangchan ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2025-03-24T14:46:06Z,0
@Starmy-k9t,"Hyunjin’s voice is so emotional and deep, it takes me to another world!<br>Bang Chan’s vocals and production skills are once again on another level! Every detail is perfection!<br>ESCAPE isn’t just a song, it’s an experience! Thank you, Bang Chan and Hyunjin!🎉🎉❤",21,2025-03-24T14:46:05Z,1
@laelafajrin,for sure they are a lover :”),0,2025-03-24T14:46:05Z,0
@Isabel_XMonkey,Flawless.,0,2025-03-24T14:46:02Z,0
@lixie-z5w,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=162"">2:42</a> Jeongin fashion💅✨️",1,2025-03-24T14:46:00Z,0
@urkpop.addict,Something about them as two psychopaths always gets me😭 No but fr they fit eo so well in vibes,0,2025-03-24T14:45:59Z,0
@NuhÇalışkan-w6r,Bangchan and Hyunjin so perfect🎉🎉❤,0,2025-03-24T14:45:58Z,0
@Ariyana-p5o,"Is no one getting the feeling this is kinda like Railway and Life is So Good!?!!?!?!? The lyrics are kinda like Life Is So Good. The M/V visuals are like Railway?!?🤪🧐!?! Anyways, Bangchan and Hyunjin always SALYYINGGG. They really took our breaths away",0,2025-03-24T14:45:58Z,0
@hEy_FeLiX_skz,I love it so much I&#39;m crying,0,2025-03-24T14:45:56Z,0
@TrinhNguyen-zc9kc,I SCREAM SO HARDDDDDD!!!!!! DAMNNNNNNNNN,0,2025-03-24T14:45:55Z,0
@kanchanakk8540,Omg i loved this! Great salute to hynjin and bangchan!!!,0,2025-03-24T14:45:55Z,0
@Dartiks-1311,"OMG! Wow, that&#39;s awesome! This atmosphere is just great! The writings of Hyejin and Ban Chan are the best I&#39;ve seen!",0,2025-03-24T14:45:54Z,0
@birkullaniciadi,their acting is so amazing,0,2025-03-24T14:45:53Z,0
@Shaulina26,This MV is so Thelma and Louise!,0,2025-03-24T14:45:52Z,0
@Seojin_official,wOW the story concept is so good. Omg their acting is so great😭💗<br>Bts the way i was pausing at their funny expressions got me dying lol. And the hug was so cute and spooky at the same time. GOD DAMN THIS IS MORE BETTER THAN REDLIGHTS IN MY OPINION,0,2025-03-24T14:45:52Z,0
@eyaa484,Im not even ashamed of how many times I’ve watched this,0,2025-03-24T14:45:51Z,0
@yolo8576,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=154"">2:34</a> the wolves 🔥",0,2025-03-24T14:45:51Z,0
@CelestialBlue-m5t,THIS IS PURE MASTERPIECE,0,2025-03-24T14:45:47Z,0
@aikuvaiku,HELLO?!?! THIS IS SO GOOD,0,2025-03-24T14:45:46Z,0
@Haya_Dehen,"This is absolutely insane!!❤❤<br>It has A LOT of details..Like the vocals,the music, the story behind it, and i&#39;m SOOO shocked with how amazing the video is, they put a lot of hard work in it, they definitely should be actors..<br>STAY&#39;s will always admire your talents, this song is definitely Red Lights 2.0!❤",0,2025-03-24T14:45:42Z,0
@ElisaWagner-c2w,This is the best music video ever.,2,2025-03-24T14:45:39Z,0
@nataliary6082,"The concept, the acting, music, words, tension, raw genuine emotions and the fact that they appear as the wolf and the ferret before they come together/hug is insane.",4,2025-03-24T14:45:38Z,0
@moomoo098,Touching Grass ain&#39;t helping... O.o I am unwell,0,2025-03-24T14:45:36Z,0
@PhongGia-y7g,two real rebels,0,2025-03-24T14:45:28Z,0
@teresita4418,"OH MY GOD, everything in this song and video is spectacular. That was simply incredible.",0,2025-03-24T14:45:27Z,0
@Vekaslife,CHAN AND HYUNJIN MOST ICONIC DUO HELLO,2,2025-03-24T14:45:22Z,0
@MsChestergirl,"I wish you could escape from reality and take some rest soon, love u both!",0,2025-03-24T14:45:21Z,0
@Kaba_ve_soğuğum,WTF! WHAT IS THAT?! IT&#39;S AMAZING!,0,2025-03-24T14:45:19Z,0
@GayotreeChakraborty,1.01 have you guys seen the red light chains ⛓️,0,2025-03-24T14:45:18Z,0
@anonymous_crew,omg hyunjin how many times will u change ur hair colour....... like arrrrgggghhhhh he&#39;s perfect,1,2025-03-24T14:45:15Z,0
@melanymiranda6891,"minuto <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=60"">1:00</a> confirmamos red lights 2.0",2,2025-03-24T14:45:15Z,0
@hjinyuNn,Waiting for the theories😭,0,2025-03-24T14:45:13Z,0
@SKZ-1234-t5q,OMG I LOVE ITTTT. But the hand hold and the hug 🔥🔥🔥🔥,0,2025-03-24T14:45:10Z,0
@zai.jan99,This duo are INSANE 😮 deym! I love their vibes! I can&#39;t believe they&#39;re mother and son 😂,0,2025-03-24T14:45:08Z,0
